species_id,version_id,language_id,flavor_text
3,25,7,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,25,8,"C’è un grande fiore sulla schiena di Venusaur. Si dice che
i colori diventino più vividi con il giusto nutrimento e i
raggi solari. Il suo profumo calma le reazioni emotive
delle persone."
3,25,9,"There is a large flower on Venusaur’s back. The flower is said
to take on vivid colors if it gets plenty of nutrition and sunlight.
The flower’s aroma soothes the emotions of people."
3,25,11,"十分な　栄養と　太陽の　光が
花の　色を　鮮やかに　すると　いわれる。
花の　香りは　人の　心を　癒す。"
3,25,14,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,26,1,"じゅうぶんな　えいようと　たいようの　ひかりが
はなの　いろを　あざやかに　すると　いわれる。
はなの　かおりは　ひとの　こころを　いやす。"
3,26,3,"충분한 영양분과 태양의 빛이
꽃의 색을 선명하게 만든다고 한다.
꽃의 향기는 사람의 마음을 치유한다."
3,26,5,"Une belle fleur se trouve sur le dos de Florizarre.
Elle prend une couleur vive lorsqu’elle est bien nourrie et bien
ensoleillée. Le parfum de cette fleur peut apaiser les gens."
3,26,6,"Bisaflor hat eine Blume auf seinem Rücken. Wenn sie viel
Nahrung und Sonne aufnimmt, verfärbt sie sich bunt.
Der Duft der Blume besänftigt die Gemüter der Menschen."
3,26,7,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,26,8,"C’è un grande fiore sulla schiena di Venusaur. Si dice che
i colori diventino più vividi con il giusto nutrimento e i
raggi solari. Il suo profumo calma le reazioni emotive
delle persone."
3,26,9,"There is a large flower on Venusaur’s back. The flower is said
to take on vivid colors if it gets plenty of nutrition and sunlight.
The flower’s aroma soothes the emotions of people."
3,26,11,"十分な　栄養と　太陽の　光が
花の　色を　鮮やかに　すると　いわれる。
花の　香りは　人の　心を　癒す。"
3,26,14,"Venusaur tiene una flor enorme en el lomo que, según
parece, adquiere unos colores muy vivos si está bien
nutrido y le da mucho el sol. El aroma delicado de la flor
tiene un efecto relajante en el ánimo de las personas."
3,31,1,"せなかに　はえた　おおきな　ハナは
たいようの　ひかりを　きゅうしゅうし
エネルギーに　へんかん　できる。"
3,31,3,"등 위에 활짝 핀 큰 꽃은
태양 빛을 흡수해서
에너지로 변환할 수 있다."
3,31,4,"長在背上的大花
能夠吸收太陽光，
並轉換成能量。"
3,31,5,"Les pétales de sa fleur dorsale absorbent les
rayons du soleil pour les convertir en énergie."
3,31,6,"Die große Blume auf seinem Rücken absorbiert
Sonnenlicht und kann dieses in Energie
umwandeln."
3,31,7,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,31,8,"Il grande fiore che ha sulla schiena può assorbire
i raggi solari e trasformarli in energia."
3,31,9,"The flower on its back catches the sun’s rays.
The sunlight is then absorbed and
used for energy."
3,31,11,"背中に　生えた　大きな　ハナは
太陽の　光を　吸収し
エネルギーに　変換　できる。"
3,31,12,"它背上开出的大花
能够吸收太阳光
并将其转换为能量。"
3,31,14,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,32,1,"せなかに　はえた　おおきな　ハナは
たいようの　ひかりを　きゅうしゅうし
エネルギーに　へんかん　できる。"
3,32,3,"등 위에 활짝 핀 큰 꽃은
태양 빛을 흡수해서
에너지로 변환할 수 있다."
3,32,4,"長在背上的大花
能夠吸收太陽光，
並轉換成能量。"
3,32,5,"Les pétales de sa fleur dorsale absorbent les
rayons du soleil pour les convertir en énergie."
3,32,6,"Die große Blume auf seinem Rücken absorbiert
Sonnenlicht und kann dieses in Energie
umwandeln."
3,32,7,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,32,8,"Il grande fiore che ha sulla schiena può assorbire
i raggi solari e trasformarli in energia."
3,32,9,"The flower on its back catches the sun’s rays.
The sunlight is then absorbed and
used for energy."
3,32,11,"背中に　生えた　大きな　ハナは
太陽の　光を　吸収し
エネルギーに　変換　できる。"
3,32,12,"它背上开出的大花
能够吸收太阳光
并将其转换为能量。"
3,32,14,"La flor que tiene en el lomo puede recoger los
rayos solares para transformarlos en energía."
3,33,1,"たいようエネルギーを　えいようにして
おおきなハナが　ひらく。　ひなたに
ひきよせられるように　いどうする。"
3,33,3,"태양에너지를 양분으로
큰 꽃을 피운다. 양지를 향해
이끌려가듯이 이동한다."
3,33,4,"把太陽的能源當成養分，
開出碩大的花朵。總是
朝著有陽光的地方移動。"
3,33,5,"Sa plante donne une grosse fleur quand
elle absorbe les rayons du soleil. Il est toujours
à la recherche des endroits les plus ensoleillés."
3,33,6,"Es nutzt Solarenergie als Nahrung und bringt so
seine große Blume zum Blühen. Es geht dorthin,
wo die Sonne scheint."
3,33,7,"La planta florece cuando absorbe energía solar,
lo cual le obliga a buscar siempre la luz del sol."
3,33,8,"Il fiore sboccia assorbendo energia solare.
Si muove continuamente in cerca di luce."
3,33,9,"Its plant blooms when it is absorbing solar
energy. It stays on the move to seek sunlight."
3,33,11,"太陽エネルギーを　栄養にして
大きな花が　開く。　日なたに
引き寄せられるように　移動する。"
3,33,12,"把太阳的能源当成养分，
开出硕大的花朵。总是
朝着有阳光的地方移动。"
3,33,14,"La planta florece cuando absorbe energía solar,
lo cual le obliga a buscar siempre la luz del sol."
3,34,1,"はなから　うっとりする　かおりが
ただよい　たたかうものの　きもちを
なだめてしまう。"
3,34,3,"꽃에서 황홀한 향기가
퍼져 나와 싸우는 자의
기분을 달래준다."
3,34,4,"花朵散發出的迷人香味，
能安撫激動的心情，
甚至消弭鬥爭。"
3,34,5,"Une douce senteur émane de sa plante.
Cette fragrance calme tous ceux qui sont
engagés dans un combat."
3,34,6,"Die Blume verströmt einen zauberhaften Duft.
Er beschwichtigt erhitzte Kämpfer."
3,34,7,"La flor que tiene en el lomo libera un delicado
aroma, que tiene un efecto relajante en combate."
3,34,8,"Il suo fiore emana una fragranza inebriante
capace di placare l’animo di chi è impegnato
nella lotta."
3,34,9,"A bewitching aroma wafts from its flower.
The fragrance becalms those engaged
in a battle."
3,34,11,"花から　うっとりする　香りが
ただよい　戦うものの　気持ちを
なだめてしまう。"
3,34,12,"花朵散发出的迷人香味
能安抚激动的心情，
甚至消弭斗争。"
3,34,14,"La flor que tiene en el lomo libera un delicado
aroma, que tiene un efecto relajante en combate."
4,1,9,"Obviously prefers
hot places. When
it rains, steamis said to spout
from the tip of
its tail."
4,2,9,"Obviously prefers
hot places. When
it rains, steamis said to spout
from the tip of
its tail."
4,3,9,"The flame at the
tip of its tail
makes a sound asit burns. You can
only hear it in
quiet places."
4,4,9,"The flame on its
tail shows the
strength of itslife force. If it
is weak, the flame
also burns weakly."
4,5,9,"The flame on its
tail indicates
CHARMANDER's lifeforce. If it is
healthy, the flame
burns brightly."
4,6,9,"If it's healthy,
the flame on the
tip of its tailwill burn vigor­
ously, even if it
gets a bit wet."
4,7,9,"The flame that burns at the tip of its
tail is an indication of its emotions.
The flame wavers when CHARMANDER isenjoying itself. If the POKéMON becomes
enraged, the flame burns fiercely."
4,8,9,"The flame that burns at the tip of its
tail is an indication of its emotions.
The flame wavers when CHARMANDER isenjoying itself. If the POKéMON becomes
enraged, the flame burns fiercely."
4,9,9,"The flame that burns at the tip of its
tail is an indication of its emotions.
The flame wavers when CHARMANDER is
happy, and blazes when it is enraged."
4,10,9,"From the time it is born, a flame burns
at the tip of its tail. Its life would end
if the flame were to go out."
4,11,9,"It has a preference for hot things.
When it rains, steam is said to spout from
the tip of its tail."
4,12,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,13,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,14,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,15,9,"The flame on its tail shows the
strength of its life force. If it is weak,
the flame also burns weakly."
4,16,9,"The flame on its tail indicates
CHARMANDER’s life force. If it is
healthy, the flame burns brightly."
4,17,5,"La flamme de sa queue symbolise sa
vitalité. Elle est intense quand il
est en bonne santé."
4,17,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,18,5,"La flamme de sa queue symbolise sa
vitalité. Elle est intense quand il
est en bonne santé."
4,18,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,21,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,22,9,"The fire on the tip of its tail is a
measure of its life. If healthy,
its tail burns intensely."
4,23,1,"しっぽの　ほのおは　ヒトカゲの
せいめいりょくの　あかし。
げんきだと　さかんに　もえさかる。"
4,23,3,"꼬리의 불꽃은 파이리의
생명력의 상징이다.
건강할 때 왕성하게 불타오른다."
4,23,5,"La flamme sur sa queue représente l’énergie vitale
de Salamèche. Quand il est vigoureux, elle brûle plus
fort."
4,23,6,"Die Flamme auf seiner Schweifspitze zeigt die
Lebensenergie an. Ist es gesund, leuchtet sie hell."
4,23,7,"La llama de su cola indica la fuerza vital de
Charmander. Será brillante si está sano."
4,23,8,"La fiamma che Charmander ha sulla coda indica la
sua forza vitale. Se è in forma, la fiamma è vivace."
4,23,9,"The flame on its tail indicates Charmander’s life
force. If it is healthy, the flame burns brightly."
4,23,11,"尻尾の　炎は
ヒトカゲの　生命力の　証。
元気だと　さかんに　燃えさかる。"
4,23,14,"La llama de su cola indica la fuerza vital de
Charmander. Será brillante si está sano."
4,24,1,"うまれたときから　しっぽに　ほのおが
ともっている。ほのおが　きえたとき
その　いのちは　おわって　しまう。"
4,24,3,"태어날 때부터 꼬리의 불꽃이
타오르고 있다. 불꽃이 꺼지면
그 생명이 다하고 만다."
4,24,5,"Depuis sa naissance, une petite flamme brûle au bout
de sa queue. Si cette flamme s’éteint, la vie de ce
Pokémon s’éteindra elle aussi."
4,24,6,"Von Geburt an brennt die Flamme auf seiner
Schwanzspitze. Sobald sie erlischt, erlischt auch
sein Lebenslicht."
4,24,7,"Este Pokémon nace con una llama en la punta de la
cola. Si la llama se apagara, el Pokémon se debilitaría."
4,24,8,"Dalla nascita una fiamma gli arde sulla punta della
coda. Se si spegnesse, per lui sarebbe la fine."
4,24,9,"From the time it is born, a flame burns at the tip of
its tail. Its life would end if the flame were to
go out."
4,24,11,"生まれたときから　尻尾に　炎が
点っている。炎が　消えたとき
その　命は　終わってしまう。"
4,24,14,"Este Pokémon nace con una llama en la punta de la
cola. Si la llama se apagara, el Pokémon se debilitaría."
4,25,1,"しっぽの　ほのおは　きぶんを　ひょうげん。
たのしい　ときには　ゆらゆら　ほのおが　ゆれて
おこった　ときには　めらめら　さかんに　もえる。"
4,25,3,"꼬리의 불꽃은 기분을 표현한다.
즐거울 때는 흔들흔들 불꽃이 흔들리고
화가 났을 때는 활활 맹렬히 불타오른다."
4,25,5,"La flamme qui brûle au bout de sa queue indique l’humeur
de ce Pokémon. Elle vacille lorsque Salamèche est content.
En revanche, lorsqu’il s’énerve, la flamme prend
de l’importance et brûle plus ardemment."
4,25,6,"Die Flamme auf seiner Schweifspitze zeigt seine
Gefühlslage an. Sie flackert, wenn Glumanda
zufrieden ist. Wenn dieses Pokémon wütend wird,
lodert die Flamme gewaltig."
